model,false_positive_rate,true_positive_rate,threshold
MLP,0.8004908145901583,0.9585792072939091,0.014917703345417976
MLP,0.8023313693032517,0.9590983917943523,0.014756567776203156
MLP,0.8042529547269844,0.9596049132581993,0.01460497546941042
MLP,0.8054452637549632,0.9600607825756616,0.014492692425847054
MLP,0.8067996342042205,0.9606432822590857,0.014350608922541142
MLP,0.808061398127033,0.9612257819425098,0.014213437214493752
MLP,0.8095546783659578,0.9617829555527415,0.01406824216246605
MLP,0.8109437762626321,0.9623021400531847,0.013953414745628834
MLP,0.8121592369222221,0.9627706724072432,0.013825289905071259
MLP,0.814046094898538,0.9632392047613018,0.013686323538422585
MLP,0.8153541620845729,0.9637837153349373,0.01357185561209917
MLP,0.8167664116128585,0.964340888945169,0.013453172519803047
MLP,0.8182596918517833,0.9649233886285932,0.013313247822225094
MLP,0.819996064222626,0.9654425731290364,0.013178869150578976
MLP,0.8217671640408858,0.9659364315562872,0.013026691973209381
MLP,0.8229942005162814,0.9665189312397113,0.012904173694550991
MLP,0.8240128723071759,0.9671394200329239,0.012783686630427837
MLP,0.82577239630963,0.9677725718627327,0.012627683579921722
MLP,0.8272309491011379,0.9684057236925415,0.012497923336923122
MLP,0.8286663502610346,0.969026212485754,0.012358779087662697
MLP,0.8302869644738213,0.9695074078764088,0.012213757261633873
MLP,0.8318960028708023,0.9700645814866405,0.012080884538590908
MLP,0.8335050412677834,0.9706470811700646,0.01195556577295065
MLP,0.835067776401542,0.9711156135241231,0.011830149218440056
MLP,0.8367694213249679,0.9717234392807396,0.011685616336762905
MLP,0.8384479146167826,0.9722299607445866,0.011557920835912228
MLP,0.8402190144350423,0.9727871343548183,0.011425365693867207
MLP,0.841747022121384,0.9733696340382424,0.01130595337599516
MLP,0.8432866056235313,0.973914144611878,0.011177598498761654
MLP,0.8448956440205123,0.9744080030391288,0.01103709265589714
MLP,0.8464120758910484,0.974927187539572,0.010893975384533405
MLP,0.8479516593931957,0.975509687222996,0.010778495110571384
MLP,0.8498385173695117,0.9760162086868431,0.0106257488951087
MLP,0.8510771296607128,0.9766366974800558,0.010518052615225315
MLP,0.852558834083832,0.9771305559073066,0.010416893288493156
MLP,0.8542489031914524,0.9776370773711536,0.010282321833074093
MLP,0.8557074559829604,0.9781942509813853,0.01016666367650032
MLP,0.857420676722192,0.9788020767380018,0.010022532194852829
MLP,0.8589718360401449,0.9793592503482335,0.009905637241899967
MLP,0.8606271777003485,0.9798910978852728,0.009766853414475918
MLP,0.8621551853866901,0.9804229454223122,0.009653248824179173
MLP,0.86355585909917,0.9810054451057364,0.00955116841942072
MLP,0.8654658687070972,0.9815119665695834,0.009409824386239052
MLP,0.8671906652621344,0.9819804989236419,0.009297552518546581
MLP,0.8688575827381435,0.9824363682411043,0.009176253341138363
MLP,0.870420317871902,0.9829302266683551,0.00906800664961338
MLP,0.8727470568488315,0.983424085095606,0.008901492692530155
MLP,0.8745760357461192,0.9839052804862606,0.008778171613812447
MLP,0.876497621169852,0.9843484867671267,0.008651891723275185
MLP,0.8781992660932779,0.9848803343041661,0.008539033122360706
MLP,0.8797620012270365,0.9853995188046093,0.00842246599495411
MLP,0.8821697709146052,0.9858680511586678,0.008272317238152027
MLP,0.8838019609431975,0.9864632138786881,0.008157622069120407
MLP,0.8857351221827359,0.9869444092693428,0.008042993023991585
MLP,0.8872862815006888,0.9875015828795746,0.007923624478280544
MLP,0.8890689571347541,0.98804609345321,0.0077856178395450115
MLP,0.8913609686642666,0.9886285931366342,0.007621055468916893
MLP,0.8929237037980252,0.9890971254906926,0.007504257373511791
MLP,0.8946253487214512,0.989552994808155,0.007390571758151054
MLP,0.8967900262771019,0.9900848423451943,0.007240255828946829
MLP,0.8988736731221133,0.9905153855894644,0.00710871908813715
MLP,0.9011193813884033,0.9910092440167152,0.0069679017178714275
MLP,0.904198548392698,0.9914397872609851,0.00678491685539484
MLP,0.9068841376596015,0.9919589717614284,0.006622305605560541
MLP,0.9095581511106995,0.9924021780422946,0.006439024116843939
MLP,0.9115491914292659,0.9928453843231607,0.006315483711659908
MLP,0.9142463565119752,0.993301253640623,0.006147880107164383
MLP,0.917198189542408,0.9937444599214892,0.005961450282484293
MLP,0.920115295125424,0.9941623401291629,0.00579112721607089
MLP,0.9225693680762151,0.9945802203368368,0.005639528390020132
MLP,0.926250477502402,0.9950360896542991,0.005411773920059204
MLP,0.9307071665875652,0.9954666328985691,0.005129234865307808
MLP,0.9329297232222441,0.9959225022160314,0.00497253006324172
MLP,0.9364719228587635,0.9963657084968975,0.004741404205560684
MLP,0.9410790975493998,0.9967835887045714,0.0044469102285802364
MLP,0.9456746964242305,0.9972014689122451,0.004180205054581165
MLP,0.950212416220033,0.9976320121565151,0.0039061326533555984
MLP,0.9557688078067301,0.998049892364189,0.003544081235304475
MLP,0.961244168682788,0.9984297834620742,0.003182261483743787
MLP,0.9674488059545997,0.9988729897429404,0.0027681905776262283
MLP,0.9749267829650294,0.9992528808408256,0.002281810622662306
MLP,0.9848472571104449,0.9996327719387109,0.0015709117287769914
MLP,1.0,1.0,5.2714269259013236e-05
XGBoost,0.0,0.0,inf
XGBoost,0.0,0.019729011016841838,0.9875301122665405
XGBoost,4.63032632224756e-05,0.041205521083955934,0.9805209636688232
XGBoost,0.00019678886869552132,0.05536279599848044,0.9697628617286682
XGBoost,0.00045145681641913714,0.07588957832088135,0.9451009035110474
XGBoost,0.0007755796589764664,0.08726098518424719,0.934663712978363
XGBoost,0.001064975054116939,0.09850576168165126,0.9270191192626953
XGBoost,0.0013427946334517926,0.1054830948461441,0.9225303530693054
XGBoost,0.001643765844397884,0.11574015448904647,0.9164276719093323
XGBoost,0.001863706344704643,0.1193871090287451,0.9143564701080322
XGBoost,0.002141525924039497,0.12798531087754844,0.9091150164604187
XGBoost,0.0024309213191799693,0.13554514372546536,0.9039474725723267
XGBoost,0.002801347424959774,0.14015448904647335,0.8999451994895935
XGBoost,0.0031833493465451977,0.1455995947828289,0.8951458930969238
XGBoost,0.003530623820713765,0.15038622261618337,0.8907243609428406
XGBoost,0.0039010499264935695,0.15460301380270988,0.886694610118866
XGBoost,0.004294627663884612,0.1593010003798911,0.8815902471542358
XGBoost,0.004688205401275655,0.1636824110421679,0.8775640726089478
XGBoost,0.005116510586083554,0.1694314296568317,0.8718010783195496
XGBoost,0.005486936691863359,0.17435735089274407,0.866744339466095
XGBoost,0.00590366606086564,0.17808028365201975,0.8622853755950928
XGBoost,0.0063782745088960145,0.18256299860706598,0.8562034368515015
XGBoost,0.006783428062092676,0.18602000759782195,0.8518637418746948
XGBoost,0.007211733246900575,0.1899202228694441,0.8466382622718811
XGBoost,0.007663190063319713,0.19303532987210334,0.8420366048812866
XGBoost,0.008079919432321992,0.19636570849689755,0.8372372388839722
XGBoost,0.008473497169713035,0.19945548942636443,0.8332138657569885
XGBoost,0.008867074907104078,0.20206407496517664,0.8295784592628479
XGBoost,0.009306955907717596,0.20531847537039383,0.8245646357536316
XGBoost,0.009769988539942353,0.2078890717994175,0.8198978900909424
XGBoost,0.010175142093139014,0.21090287450930734,0.8150313496589661
XGBoost,0.01062659890955815,0.21311890591363808,0.8114752173423767
XGBoost,0.011089631541782908,0.2153096112447765,0.8076418042182922
XGBoost,0.011529512542396425,0.21782955552741548,0.8035587668418884
XGBoost,0.011934666095593087,0.22018488033430417,0.7999432682991028
XGBoost,0.012397698727817843,0.22195770545776877,0.7967581748962402
XGBoost,0.012826003912625743,0.2240977586425225,0.7933715581893921
XGBoost,0.013196430018405546,0.2261365075345068,0.7901569604873657
XGBoost,0.013601583571602209,0.2281625933898949,0.7870391607284546
XGBoost,0.014064616203826964,0.23026465746486008,0.7840144634246826
XGBoost,0.014516073020246103,0.23237938457642143,0.7807762026786804
XGBoost,0.015013833099887715,0.2342281879194631,0.7777448892593384
XGBoost,0.015442138284695614,0.2360010130429277,0.7744058966636658
XGBoost,0.01590517091692037,0.23800177282512347,0.7710778117179871
XGBoost,0.016368203549145127,0.23977459794858808,0.7677139043807983
XGBoost,0.016819660365564263,0.24201595542611118,0.7646224498748779
XGBoost,0.017317420445205876,0.24358617196403698,0.7621204257011414
XGBoost,0.017849907972264344,0.24508041028238572,0.7596169114112854
XGBoost,0.018266637341266625,0.24710649613777383,0.7567473649978638
XGBoost,0.01871809415768576,0.24862606052931494,0.754453718662262
XGBoost,0.0191695509741049,0.2505255160187413,0.7517378926277161
XGBoost,0.019655735237940893,0.25265290616689884,0.7484021186828613
XGBoost,0.02010719205436003,0.2547929593516525,0.7456098198890686
XGBoost,0.02052392142336231,0.25629986070659744,0.7431222796440125
XGBoost,0.020975378239781448,0.25790806635431174,0.7405956387519836
XGBoost,0.02148471413522868,0.259364315562872,0.7381327748298645
XGBoost,0.021970898399064673,0.261238444979106,0.7353566884994507
XGBoost,0.022468658478706285,0.2626567050778777,0.7328500747680664
XGBoost,0.02297799437415352,0.2641129542864379,0.730677604675293
XGBoost,0.023441027006378276,0.2657338229707484,0.7283006906509399
XGBoost,0.023950362901825506,0.26758262631379004,0.725740909576416
XGBoost,0.024471274613078357,0.2692921362542738,0.7229457497596741
XGBoost,0.025038489587553683,0.27115360263391164,0.7203792333602905
XGBoost,0.025628856193640248,0.2724578954033177,0.7182468771934509
XGBoost,0.02619607116811557,0.27411675319741674,0.7158990502357483
XGBoost,0.02663595216872909,0.27604153476003546,0.7133718132972717
XGBoost,0.027122136432565086,0.2781182727618083,0.7103787660598755
XGBoost,0.027770382117679744,0.2796631632265417,0.7080384492874146
XGBoost,0.028279718013126974,0.28106876028871725,0.706154465675354
XGBoost,0.028800629724379825,0.2823983791313157,0.7042071223258972
XGBoost,0.029333117251438296,0.2838419653032797,0.7022653818130493
XGBoost,0.029888756410108002,0.2853362036216285,0.7000828385353088
XGBoost,0.030409668121360853,0.2866911485374193,0.6984461545944214
XGBoost,0.030895852385196848,0.2880840825629986,0.6965804100036621
XGBoost,0.031347309201615985,0.2898062555400785,0.6944242119789124
XGBoost,0.0318450692812576,0.2909459288337343,0.6927474141120911
XGBoost,0.032284950281871116,0.29250348233506396,0.6910467147827148
XGBoost,0.03285216525634644,0.2940863619095859,0.6889108419418335
XGBoost,0.03334992533598805,0.29546663289856906,0.6869630813598633
XGBoost,0.03385926123143528,0.2970621755096872,0.6848568320274353
XGBoost,0.034391748758493754,0.2985184247182474,0.6826953887939453
XGBoost,0.03485478139071851,0.2999493478536153,0.680649995803833
XGBoost,0.03538726891777698,0.3011270102570596,0.6787666082382202
XGBoost,0.035873453181612974,0.3027098898315816,0.6768347024917603
XGBoost,0.036405940708671446,0.3038242370520451,0.6752669215202332
XGBoost,0.03692685241992429,0.3051918450044321,0.6733410358428955
XGBoost,0.03733200597312095,0.30644548562745344,0.6716952323913574
XGBoost,0.03780661442115133,0.3082056477143219,0.6696106195449829
XGBoost,0.03829279868498733,0.30948461441053565,0.668006420135498
XGBoost,0.03874425550140646,0.3108648853995188,0.6665206551551819
XGBoost,0.039218863949436834,0.31230847157148284,0.6644582748413086
XGBoost,0.03973977566068969,0.3137773838166392,0.66241055727005
XGBoost,0.040260687371942536,0.3152083069520071,0.6603739857673645
XGBoost,0.04096681213608529,0.31637330631885524,0.6584305167198181
XGBoost,0.04146457221572691,0.3176016208686843,0.6566047668457031
XGBoost,0.04203178719020223,0.3189059136380904,0.6548132300376892
XGBoost,0.0425642747172607,0.32034949981005445,0.6530032753944397
XGBoost,0.04314306550754164,0.3219956945675573,0.650688648223877
XGBoost,0.04367555303460011,0.3232619982271749,0.648777961730957
XGBoost,0.04423119219326982,0.32474357350892746,0.6464781165122986
XGBoost,0.04476367972032829,0.32593389894896796,0.6445107460021973
XGBoost,0.04540034958963733,0.32754210459668226,0.642309844493866
XGBoost,0.04594441293250142,0.3288463973660884,0.6405103802680969
XGBoost,0.04661581024922731,0.33026465746486006,0.638577401638031
XGBoost,0.04719460103950826,0.33174623274661263,0.6365267634391785
XGBoost,0.04786599835623415,0.3329745472964417,0.6345593333244324
XGBoost,0.04843321333070948,0.334582752944156,0.6325536966323853
XGBoost,0.048930973410351096,0.33569710016461946,0.6309864521026611
XGBoost,0.049544491648048895,0.33701405597062173,0.6290624141693115
XGBoost,0.050181161517357936,0.3382170444472585,0.6266758441925049
XGBoost,0.05064419414958269,0.3391667721919716,0.6254484057426453
XGBoost,0.0511419542292243,0.34034443459541597,0.6239745020866394
XGBoost,0.051674441756282774,0.3416234012916297,0.6222524046897888
XGBoost,0.05221850509914686,0.34292769406103585,0.6203693151473999
XGBoost,0.05280887170523343,0.3439027478789414,0.6188517808914185
XGBoost,0.0532834801532638,0.34508041028238573,0.6174253225326538
XGBoost,0.053862270943544746,0.34646068127136886,0.615542471408844
XGBoost,0.05452209244446502,0.34779030011396733,0.6136641502380371
XGBoost,0.05508930741894035,0.3488413321514499,0.612270176410675
XGBoost,0.05570282565663815,0.3499430163353172,0.6107422709465027
XGBoost,0.05642052623658653,0.3511966569583386,0.6089786291122437
XGBoost,0.056941437947839374,0.3525516018741294,0.6071672439575195
XGBoost,0.0575086529223147,0.3534506774724579,0.6060362458229065
XGBoost,0.058110595344206886,0.3546916550588831,0.6041224002838135
XGBoost,0.058724113581904686,0.3560339369380778,0.602310061454773
XGBoost,0.05930290437218563,0.3569836646827909,0.60101717710495
XGBoost,0.059870119346660956,0.3581993161960238,0.5993773341178894
XGBoost,0.06049521340016438,0.35936431556287196,0.5979326963424683
XGBoost,0.06108558000625094,0.36068127136887423,0.5960139036178589
XGBoost,0.06158334008589255,0.3618969228821071,0.59462970495224
XGBoost,0.06219685832359036,0.3629606179561859,0.5931717157363892
XGBoost,0.06272934585064882,0.36429023679878436,0.5915061831474304
XGBoost,0.06334286408834662,0.36565784475117136,0.5897176861763
XGBoost,0.06397953395765567,0.3668228441180195,0.5883675217628479
XGBoost,0.0644888698531029,0.3679751804482715,0.5869385600090027
XGBoost,0.0651602671698288,0.36915284285171585,0.5853707194328308
XGBoost,0.06569275469688726,0.37024186399898695,0.583820641040802
XGBoost,0.06625996967136259,0.37107762441433456,0.582460343837738
XGBoost,0.06690821535647724,0.37211599341522095,0.5810181498527527
XGBoost,0.06749858196256381,0.3732050145624921,0.5796337723731995
XGBoost,0.06805422112123352,0.374711915917437,0.5778869390487671
XGBoost,0.06864458772732009,0.375648980625554,0.5764322280883789
XGBoost,0.06915392362276732,0.37666202355324807,0.5750985145568848
XGBoost,0.06965168370240893,0.3778016968469039,0.5737558007240295
XGBoost,0.07018417122946739,0.3788527288843865,0.572376549243927
XGBoost,0.07082084109877644,0.38016968469038875,0.5706416368484497
XGBoost,0.07137648025744614,0.38127136887425606,0.5693104863166809
XGBoost,0.07194369523192147,0.3824110421679119,0.5679309368133545
XGBoost,0.07249933439059118,0.3840445738888185,0.5660786628723145
XGBoost,0.07313600425990022,0.3853995188046093,0.5645048022270203
XGBoost,0.07362218852373621,0.3866784855008231,0.5628891587257385
XGBoost,0.0742241309456284,0.38759022413574773,0.5618921518325806
XGBoost,0.07477977010429811,0.3887678865391921,0.5603209137916565
XGBoost,0.07543959160521838,0.38966696213752056,0.5589979887008667
XGBoost,0.07615729218516674,0.39116120045586933,0.5571714043617249
XGBoost,0.07687499276511513,0.3920602760541978,0.5559066534042358
XGBoost,0.07746535937120169,0.3932759275674307,0.5543686747550964
XGBoost,0.07804415016148263,0.39430163353172093,0.5529677271842957
XGBoost,0.07856506187273549,0.3952893503862226,0.5517587661743164
XGBoost,0.07920173174204452,0.39620108902114726,0.5507014393806458
XGBoost,0.07991943232199289,0.3976320121565151,0.5491135716438293
XGBoost,0.08048664729646822,0.39856907686463217,0.5480750203132629
XGBoost,0.08116962042899974,0.3996960871216918,0.5469446778297424
XGBoost,0.08181786611411439,0.40084842345194377,0.54566490650177
XGBoost,0.0824313843518122,0.40207673800177285,0.5442153811454773
XGBoost,0.08296387187887067,0.40312777003925543,0.5430564880371094
XGBoost,0.08351951103754036,0.4044067367354692,0.541771411895752
XGBoost,0.08415618090684941,0.4054197796631632,0.5405795574188232
XGBoost,0.08471182006551911,0.4066860833227808,0.5390710234642029
XGBoost,0.08536006575063378,0.4077244523236672,0.5376960635185242
XGBoost,0.08590412909349786,0.4088894516905154,0.5363427996635437
XGBoost,0.08652922314700129,0.4100417880207674,0.5351074934005737
XGBoost,0.0872121962795328,0.41090287450930735,0.533934473991394
XGBoost,0.08772153217498004,0.4119665695833861,0.5326679348945618
XGBoost,0.08819614062301041,0.4131315689502343,0.5315085649490356
XGBoost,0.08882123467651383,0.4143725465366595,0.5304208993911743
XGBoost,0.08938844965098916,0.41565151323287325,0.5289813280105591
XGBoost,0.09014087767835438,0.4168291756363176,0.5277402400970459
XGBoost,0.09071966846863533,0.4178928707103964,0.5265776515007019
XGBoost,0.09128688344311066,0.41890591363809043,0.5254655480384827
XGBoost,0.09186567423339159,0.419665695833861,0.5245507955551147
XGBoost,0.09257179899753436,0.4209066734202862,0.5232273936271667
XGBoost,0.0930927107087872,0.42200835760415345,0.5222037434577942
XGBoost,0.09363677405165129,0.4230973787514246,0.5210775136947632
XGBoost,0.09420398902612662,0.42404710649613775,0.5199059247970581
XGBoost,0.09484065889543565,0.42526275800937063,0.5187033414840698
XGBoost,0.09536157060668851,0.4261618336076991,0.5177170038223267
XGBoost,0.09597508884438631,0.42735215904773965,0.5163398385047913
XGBoost,0.09649600055563916,0.4283652019754337,0.5153571963310242
XGBoost,0.0970747913459201,0.4296188425984551,0.5140199661254883
XGBoost,0.09773461284684039,0.4305305812333798,0.5131233334541321
XGBoost,0.09833655526873257,0.43154362416107384,0.5119842290878296
XGBoost,0.09899637676965284,0.4328732430036723,0.5106527805328369
XGBoost,0.09971407734960121,0.434367481322021,0.5091500878334045
XGBoost,0.10054753608760578,0.4353678612131189,0.5078906416893005
XGBoost,0.10106844779885862,0.43619095859187035,0.5068660378456116
XGBoost,0.10175142093139014,0.4371660124097759,0.5057319402694702
XGBoost,0.10238809080069917,0.43831834874002784,0.504610002040863
XGBoost,0.1030131848542026,0.4394453589970875,0.5035138130187988
XGBoost,0.1035688240128723,0.4404710649613777,0.5024677515029907
XGBoost,0.10417076643476449,0.4416360643282259,0.5014423131942749
XGBoost,0.104853739567296,0.4426364442193238,0.5002990961074829
XGBoost,0.10542095454177133,0.4435228567810561,0.4992384612560272
XGBoost,0.10603447277946913,0.44476383436748135,0.49815478920936584
XGBoost,0.10655538449072198,0.4457388881853869,0.49713334441185
XGBoost,0.10719205436003103,0.4467012789666962,0.49619728326797485
XGBoost,0.10788660330836816,0.4478029631505635,0.49495550990104675
XGBoost,0.10850012154606596,0.44896796251741167,0.49367472529411316
XGBoost,0.10915994304698623,0.4499810054451057,0.49261078238487244
XGBoost,0.1097503096530728,0.45112067873876155,0.4915275573730469
XGBoost,0.11027122136432566,0.45223502595922505,0.49039873480796814
XGBoost,0.11094261868105154,0.45315942763074585,0.48939260840415955
XGBoost,0.1114635303923044,0.4542864378878055,0.4883209764957428
XGBoost,0.11208862444580782,0.45546410029124984,0.4872688353061676
XGBoost,0.11266741523608877,0.4563251867797898,0.48627084493637085
XGBoost,0.11324620602636971,0.45735089274408003,0.485275536775589
XGBoost,0.11389445171148437,0.45832594656198555,0.48430097103118896
XGBoost,0.11470475881787769,0.4596049132581993,0.4829980731010437
XGBoost,0.11529512542396425,0.4608332278080284,0.4819742739200592
XGBoost,0.11589706784585643,0.46171964036976065,0.48117026686668396
XGBoost,0.1165453135309711,0.46282132455362796,0.48008203506469727
XGBoost,0.11717040758447451,0.4637963783715335,0.4790630638599396
XGBoost,0.11787653234861727,0.4648220843358237,0.47785457968711853
XGBoost,0.1186984152708162,0.4654678992022287,0.4769855737686157
XGBoost,0.11932350932431963,0.4663923008737495,0.4760020077228546
XGBoost,0.12002963408846239,0.46731670254527036,0.4749312400817871
XGBoost,0.12056212161552085,0.4684310497657338,0.4739013910293579
XGBoost,0.12117563985321865,0.46952007091300496,0.4728558361530304
XGBoost,0.12169655156447151,0.47083702671900723,0.4717918336391449
XGBoost,0.1224837070392536,0.4721539825250095,0.4706185460090637
XGBoost,0.12314352854017387,0.4730403950867418,0.4697633981704712
XGBoost,0.12368759188303796,0.4739268076484741,0.4690086543560028
XGBoost,0.12424323104170766,0.4748385462833988,0.4679825007915497
XGBoost,0.12492620417423918,0.475864252247689,0.4670749306678772
XGBoost,0.12564390475418755,0.4769026212485754,0.46593716740608215
XGBoost,0.1263384537025247,0.4777257186273268,0.46503210067749023
XGBoost,0.12711403336150115,0.4788274028111941,0.4639526307582855
XGBoost,0.12784330975725514,0.4797644675193111,0.463033527135849
XGBoost,0.12857258615300912,0.48047359756869695,0.46213704347610474
XGBoost,0.12924398346973504,0.48142332531341014,0.46104830503463745
XGBoost,0.1298922291548497,0.4824616943142966,0.45999062061309814
XGBoost,0.13052889902415873,0.4834494111687983,0.45894402265548706
XGBoost,0.13116556889346775,0.484513106242877,0.4579657018184662
XGBoost,0.13181381457858243,0.48560212739014813,0.4568445086479187
XGBoost,0.13242733281628022,0.486526529061669,0.45607781410217285
XGBoost,0.1330176994223668,0.4875142459161707,0.45515161752700806
XGBoost,0.13363121766006458,0.48847663669748004,0.45399171113967896
XGBoost,0.1343604940558186,0.4892870710396353,0.453189492225647
XGBoost,0.1349277090302939,0.49013549449157906,0.45243167877197266
XGBoost,0.1354601965573524,0.49099658098011906,0.4515959620475769
XGBoost,0.13607371479505018,0.4917943522856781,0.4507414698600769
XGBoost,0.13673353629597046,0.49299734076231483,0.4497186243534088
XGBoost,0.13739335779689074,0.4939344054704318,0.44879016280174255
XGBoost,0.13805317929781102,0.4948714701785488,0.44790521264076233
XGBoost,0.13871300079873128,0.4960744586551855,0.44685134291648865
XGBoost,0.139268639957401,0.4970241863998987,0.4459545314311981
XGBoost,0.13990530982671004,0.497910598961631,0.44503146409988403
XGBoost,0.14056513132763032,0.4986450550842092,0.44415444135665894
XGBoost,0.1412365286443562,0.49951880460934533,0.4431876540184021
XGBoost,0.14190792596108212,0.5003039128783082,0.44227495789527893
XGBoost,0.14266035398844734,0.5012789666962137,0.441217303276062
XGBoost,0.1432507205945339,0.502380650880081,0.44035181403160095
XGBoost,0.1437484806741755,0.5034063568443713,0.4395471513271332
XGBoost,0.14455878778056883,0.504394073698873,0.43854737281799316
XGBoost,0.1452186092814891,0.5053438014435861,0.4376685619354248
XGBoost,0.14597103730885433,0.5062302140053184,0.4366591274738312
XGBoost,0.14675819278363642,0.5072179308598201,0.4356856048107147
XGBoost,0.14732540775811176,0.5081296694947448,0.4348749816417694
XGBoost,0.14792735018000394,0.5090160820564772,0.4339113235473633
XGBoost,0.1486450507599523,0.5099278206914017,0.43291446566581726
XGBoost,0.14947850949795688,0.5107635811067494,0.4318948984146118
XGBoost,0.1501036035514603,0.511675319741674,0.43102285265922546
XGBoost,0.15082130413140865,0.5125110801570216,0.4300787150859833
XGBoost,0.15149270144813456,0.513549449157908,0.42907968163490295
XGBoost,0.15211779550163798,0.51470178548816,0.42802712321281433
XGBoost,0.15269658629191893,0.5156895023426618,0.4270550310611725
XGBoost,0.15332168034542235,0.5166518931239711,0.4262330234050751
XGBoost,0.1539004711357033,0.517728251234646,0.42520374059677124
XGBoost,0.15450241355759547,0.5187412941623402,0.4242829978466034
XGBoost,0.1552548415849607,0.5196783588704571,0.4232746660709381
XGBoost,0.15591466308588098,0.5205647714321895,0.42235979437828064
XGBoost,0.15651660550777316,0.5215904773964797,0.4213714897632599
XGBoost,0.1571532753770822,0.5225781942509814,0.42035534977912903
XGBoost,0.1578246726938081,0.5235025959225023,0.419462651014328
XGBoost,0.15868128306342388,0.5243636824110421,0.41849929094314575
XGBoost,0.15937583201176103,0.5251487906800051,0.4175832271575928
XGBoost,0.16008195677590378,0.5260352032417374,0.41659802198410034
XGBoost,0.16068389919779597,0.5268583006204888,0.4156414866447449
XGBoost,0.16136687233032748,0.5278966696213752,0.41463857889175415
XGBoost,0.1621077245418871,0.5288337343294922,0.41368523240089417
XGBoost,0.16272124277958488,0.5299480815499557,0.4126274585723877
XGBoost,0.1636473080440344,0.5306572115993415,0.41165512800216675
XGBoost,0.16435343280817716,0.5315816132708624,0.41083765029907227
XGBoost,0.165117436651348,0.5324426997594023,0.4098794162273407
XGBoost,0.1657309548890458,0.5335823730530581,0.40882885456085205
XGBoost,0.1663444731267436,0.5343548182854249,0.4082147777080536
XGBoost,0.16703902207508073,0.5352159047739647,0.4072812795639038
XGBoost,0.16795351152372465,0.5360643282259085,0.4062109887599945
XGBoost,0.168671212103673,0.5368367734582753,0.4053120017051697
XGBoost,0.16930788197298205,0.5380904140812967,0.40411943197250366
XGBoost,0.1700834616319585,0.5389894896796251,0.40317803621292114
XGBoost,0.17066225242223945,0.5397619349119919,0.40234196186065674
XGBoost,0.1712989222915485,0.5405343801443586,0.40150710940361023
XGBoost,0.17207450195052496,0.5414461187792833,0.4005647301673889
XGBoost,0.17281535416208457,0.5422565531214385,0.39957526326179504
XGBoost,0.17348675147881046,0.5430796505001899,0.3987862765789032
XGBoost,0.17420445205875884,0.5437761175129796,0.3980216979980469
XGBoost,0.1747832428490398,0.5445105736355578,0.397342711687088
XGBoost,0.17548936761318254,0.5454856274534633,0.3964642584323883
XGBoost,0.17635755379860396,0.5463340509054071,0.39556288719177246
XGBoost,0.1770636785627467,0.5471444852475623,0.39469078183174133
XGBoost,0.1777929549585007,0.5479042674433329,0.393589049577713
XGBoost,0.17844120064361535,0.5488413321514499,0.39268457889556885
XGBoost,0.17910102214453563,0.5497910598961631,0.39169129729270935
XGBoost,0.17971454038223345,0.5506521463847031,0.3908945620059967
XGBoost,0.18032805861993123,0.5515892110928201,0.3900980055332184
XGBoost,0.18094157685762904,0.5524123084715715,0.3894535303115845
XGBoost,0.18167085325338303,0.5531467645941497,0.3886409401893616
XGBoost,0.1823885538333314,0.5541851335950361,0.38752222061157227
XGBoost,0.18309467859747416,0.554894263644422,0.38681796193122864
XGBoost,0.18376607591420005,0.5556413828035963,0.38589414954185486
XGBoost,0.18450692812575967,0.5564644801823477,0.38503435254096985
XGBoost,0.18527093196893052,0.5572115993415221,0.38426846265792847
XGBoost,0.18603493581210137,0.5581486640496391,0.38331037759780884
XGBoost,0.18675263639204973,0.5588957832088135,0.38259416818618774
XGBoost,0.1874819127878037,0.559794858807142,0.3816577196121216
XGBoost,0.18817646173614086,0.5604533367101431,0.38091978430747986
XGBoost,0.18884785905286675,0.5613904014182601,0.3799741268157959
XGBoost,0.18943822565895332,0.5622514879068,0.3790859580039978
XGBoost,0.19013277460729044,0.5632771938710903,0.37801745533943176
XGBoost,0.1908388993714332,0.5641636064328226,0.37696975469589233
XGBoost,0.19147556924074224,0.5649487147017855,0.37626704573631287
XGBoost,0.1923669070577749,0.5658224642269216,0.3752005994319916
XGBoost,0.19304988019030642,0.5665442573129036,0.37437549233436584
XGBoost,0.19375600495444917,0.5673546916550589,0.3736272156238556
XGBoost,0.19439267482375822,0.5683170824363682,0.3727686405181885
XGBoost,0.19501776887726163,0.5692794732176776,0.3719169795513153
XGBoost,0.19568916619398752,0.570178548816006,0.37097081542015076
XGBoost,0.19624480535265723,0.5709763201215652,0.3703242242336273
XGBoost,0.1968467477745494,0.5716981132075472,0.36946409940719604
XGBoost,0.1975644483544978,0.5724452323667215,0.3686901032924652
XGBoost,0.19842105872411359,0.5734076231480308,0.36760151386260986
XGBoost,0.19901142533020014,0.5742180574901862,0.36674708127975464
XGBoost,0.19957864030467548,0.575003165759149,0.36597979068756104
XGBoost,0.20031949251623507,0.5760921869064202,0.36483827233314514
XGBoost,0.2011182238068228,0.5768139799924021,0.36393657326698303
XGBoost,0.20190537928160487,0.5775737621881727,0.36310896277427673
XGBoost,0.2027156863879982,0.5783715334937318,0.3622490167617798
