model,recall,precision,threshold
MLP,0.14441892987368674,0.9695786985840976,0.9275175929069519
MLP,0.14283315085570703,0.9700166695911563,0.9288452863693237
MLP,0.14120538583521464,0.9702625330108076,0.9303057789802551
MLP,0.13957439112222125,0.9704918032786886,0.9316831827163696
MLP,0.1379563151792318,0.9707513294850234,0.9331607222557068
MLP,0.13634469862124426,0.9710855013456628,0.9345830082893372
MLP,0.1347427711407597,0.9714751426242869,0.9359651207923889
MLP,0.13315053273777805,0.971899384709682,0.9372937083244324
MLP,0.1315292271022876,0.9722586960154702,0.9385710954666138
MLP,0.12989500269679324,0.9726010833816986,0.9399250149726868
MLP,0.1282607782912989,0.9728809407153356,0.9412730932235718
MLP,0.12663947265580844,0.9732433170344262,0.9425930976867676
MLP,0.12499555917281116,0.9736597147098041,0.9438698291778564
MLP,0.12338071292232267,0.9740438551759306,0.9451515078544617
MLP,0.12173356974682441,0.9742052209873352,0.9464819431304932
MLP,0.12010903441883299,0.9745800466469247,0.9476667046546936
MLP,0.11846835062833667,0.9749362109291941,0.9489095211029053
MLP,0.11678568083532767,0.9749521421445712,0.9500651955604553
MLP,0.11515791581483527,0.975353557458216,0.9512540102005005
MLP,0.11348170540682821,0.9756212689157295,0.9524030685424805
MLP,0.11183779192383093,0.9759864712514092,0.953535795211792
MLP,0.11019387844083364,0.9762790431498226,0.9547153115272522
MLP,0.10855319465033735,0.9767516201214728,0.9558857679367065
MLP,0.10689636239733614,0.9769473715280852,0.956965982913971
MLP,0.10523630045183398,0.9772659108631756,0.9580404758453369
MLP,0.10356977912132986,0.9775339125133364,0.9590063691139221
MLP,0.10191940625333062,0.9779051750852185,0.9599499702453613
MLP,0.10024319584532357,0.9780060499117721,0.9609982967376709
MLP,0.09855729635981358,0.9781396243348932,0.9620170593261719
MLP,0.09690369379931336,0.9785721274583347,0.9630203247070312
MLP,0.09524040216131022,0.9789204620900279,0.9639877676963806
MLP,0.0935738808308061,0.9793138414737198,0.9649685025215149
MLP,0.09189767042279905,0.9797534605054748,0.9658976793289185
MLP,0.09022146001479199,0.9800722730940603,0.9668285846710205
MLP,0.08854524960678493,0.9805085655019491,0.9677113890647888
MLP,0.08684320165877008,0.9808849815780833,0.9686787724494934
MLP,0.08515407248075911,0.9810604651162791,0.9695965647697449
MLP,0.08349401053525694,0.9815103079084248,0.9705612063407898
MLP,0.08182748920475282,0.9820916350104659,0.9715442061424255
MLP,0.08015450848924674,0.9823853065748328,0.9725114703178406
MLP,0.07850736531374848,0.9831742436498948,0.9734609723091125
MLP,0.07685053306074728,0.983711604448303,0.9744381904602051
MLP,0.07518401173024317,0.9842712781700562,0.9754016399383545
MLP,0.07349165285973122,0.9845108813221997,0.9762862920761108
MLP,0.07182190183672613,0.9849847189617753,0.9771888256072998
MLP,0.0701133945037093,0.9851606462152841,0.9781418442726135
MLP,0.06839196840068858,0.9851593393812514,0.9789955019950867
MLP,0.06669637983767565,0.9853516556923371,0.9798939824104309
MLP,0.06504923666217739,0.9859989229940764,0.9807307720184326
MLP,0.06341178256418206,0.9867819269236568,0.9815405607223511
MLP,0.06171296430866817,0.9873404640107477,0.9823728203773499
MLP,0.059997997590649395,0.9877179923436835,0.983189582824707
MLP,0.05828949025763257,0.9880652578561261,0.9840086698532104
MLP,0.05657775323211477,0.9883773414579102,0.9848239421844482
MLP,0.05484340835909013,0.9885318430550705,0.9856312274932861
MLP,0.05318334641358796,0.9892466658656734,0.9864253997802734
MLP,0.05146192031056723,0.9896894409937889,0.9872474670410156
MLP,0.04973403482254454,0.9899710703953712,0.9880274534225464
MLP,0.04802552748952772,0.9902770378263186,0.9887442588806152
MLP,0.04632670923401383,0.9907445779803841,0.9895666837692261
MLP,0.04462789097849994,0.9916038751345533,0.990362823009491
MLP,0.04294845087799191,0.9926843833980292,0.9911478757858276
MLP,0.04123025446747215,0.9931538820600592,0.9919087290763855
MLP,0.03948945020944556,0.9933382078154196,0.9926438927650452
MLP,0.03780678041643655,0.9944779542944525,0.9934763312339783
MLP,0.036120880930926566,0.9953720185119259,0.994179368019104
MLP,0.03439945482790584,0.9961653572764684,0.9948936700820923
MLP,0.03266833964738217,0.9966499162479062,0.9955295920372009
MLP,0.03089523846434581,0.9967698239033032,0.9961724877357483
MLP,0.0291285966663114,0.9969050513982536,0.9967321157455444
MLP,0.027368414253278944,0.9972931622925738,0.9972484707832336
MLP,0.025527489527722064,0.9976019184652278,0.9976535439491272
MLP,0.02366072726215737,0.9976848699441645,0.9979965090751648
MLP,0.021806883766596584,0.9974885507460481,0.9982821941375732
MLP,0.019907824576022116,0.9978954184879392,0.998539924621582
MLP,0.01792479338042225,0.9983810037776578,0.9987804293632507
MLP,0.015864249564798937,0.9983739837398374,0.998993456363678
MLP,0.013810165134177575,0.998598785614199,0.9991641044616699
MLP,0.01168502746853472,0.9988956377691883,0.9993059635162354
MLP,0.00938548640783911,0.9989687177724303,0.9994301199913025
MLP,0.0069115419520907415,0.9990662931839402,0.9995492100715637
MLP,0.004414989648835534,0.9985390796201608,0.9996525049209595
MLP,0.0020670032006252686,1.0,0.9997729659080505
MLP,0.0,1.0,
XGBoost,1.0,0.5857402839154913,0.0012574944412335753
XGBoost,0.9999870812299961,0.5863161402963933,0.006055647507309914
XGBoost,0.9999806218449941,0.5869047235422681,0.007437131833285093
XGBoost,0.9999709327674912,0.587492599845166,0.008369464427232742
XGBoost,0.9999547843049863,0.5880745167012988,0.009146858006715775
XGBoost,0.9999095686099726,0.5886393754622526,0.009853862226009369
XGBoost,0.9998901904549667,0.5892205973035316,0.010500084608793259
XGBoost,0.999864352914959,0.5897980567727186,0.01114288903772831
XGBoost,0.9998094481424423,0.5903561382598331,0.011727649718523026
XGBoost,0.9997803809099336,0.5909317379626572,0.012298607267439365
XGBoost,0.9997416245999219,0.5914993713287702,0.01284821331501007
XGBoost,0.9997028682899101,0.5920704053741289,0.013415941037237644
XGBoost,0.9996673416723993,0.5926433674084824,0.013899425975978374
XGBoost,0.9995833696673739,0.5931898679832565,0.014444328844547272
XGBoost,0.9995316945873584,0.593755515820332,0.0149119533598423
XGBoost,0.99943803350483,0.5942996185918241,0.015440860763192177
XGBoost,0.999312075497292,0.5948255974900802,0.015959428623318672
XGBoost,0.9991861174897538,0.5953469128556446,0.016447806730866432
XGBoost,0.9990730782522196,0.5958758319127009,0.016879767179489136
XGBoost,0.9989471202446815,0.5964049987562885,0.017311545088887215
XGBoost,0.9988340810071473,0.5969418086642321,0.017777225002646446
XGBoost,0.9986822854596014,0.5974542131265687,0.018188023939728737
XGBoost,0.9985692462220672,0.597990863340799,0.0186510868370533
XGBoost,0.998459436677034,0.5985259012737189,0.01909719407558441
XGBoost,0.9982818035894803,0.5990248005317861,0.019518714398145676
XGBoost,0.9981396971194373,0.5995437235802955,0.01991165243089199
XGBoost,0.9980072797268972,0.600073016230576,0.020303109660744667
XGBoost,0.9978134981768386,0.6005699534239971,0.02070188708603382
XGBoost,0.9976455541667878,0.6010811357763318,0.0211043581366539
XGBoost,0.9974453132317272,0.6015715393215968,0.021505918353796005
XGBoost,0.9972386129116647,0.6020672590391398,0.02190541662275791
XGBoost,0.9969834672040875,0.6025276677141687,0.022309545427560806
XGBoost,0.9967670778065221,0.6030136418877465,0.022708717733621597
XGBoost,0.9965087024064438,0.6034751859052343,0.023117870092391968
XGBoost,0.9962955427013794,0.6039686346682852,0.023477595299482346
XGBoost,0.9960985314588198,0.6044729023103397,0.02384573593735695
XGBoost,0.9958336966737397,0.604935825246909,0.02420083060860634
XGBoost,0.9956043885061703,0.6054248752388678,0.024546002969145775
XGBoost,0.9952975677185775,0.6058665670556085,0.02487725019454956
XGBoost,0.9950521110885032,0.606339409946017,0.02521616965532303
XGBoost,0.9947775872259202,0.6068062538416681,0.02555074915289879
XGBoost,0.9945579681358537,0.6073028112766607,0.02589586190879345
XGBoost,0.9942672958107659,0.6077521705998713,0.02622113935649395
XGBoost,0.9940218391806916,0.6082349337470233,0.02653602696955204
XGBoost,0.9937505450106096,0.6086980605034303,0.026858411729335785
XGBoost,0.9934824805330285,0.6091701586647761,0.027166394516825676
XGBoost,0.9931336737429229,0.6095888510030926,0.027461150661110878
XGBoost,0.9928171638778271,0.610033101017638,0.02778550423681736
XGBoost,0.9925329509377412,0.6104945101879866,0.02808975987136364
XGBoost,0.9922551973826572,0.6109657199447955,0.028387226164340973
XGBoost,0.9919580656725673,0.6114186747887366,0.028705202043056488
XGBoost,0.9916673933474793,0.611875340017098,0.02902814745903015
XGBoost,0.9913670319448885,0.6123269717589185,0.02935243956744671
XGBoost,0.9910569814647947,0.6127747779410825,0.02965443581342697
XGBoost,0.9907824576022117,0.6132418320513026,0.029962550848722458
XGBoost,0.9903593678845837,0.6136227197412972,0.030257979407906532
XGBoost,0.9900557767894919,0.6140772955182382,0.03056861087679863
XGBoost,0.9897263481543922,0.6145167823725931,0.030852848663926125
XGBoost,0.9893743116717857,0.6149406713144652,0.031159503385424614
XGBoost,0.9890384236516842,0.6153754953419769,0.031460270285606384
XGBoost,0.9886928465540796,0.6158076735068284,0.03174755349755287
XGBoost,0.9883827960739858,0.6162616720802431,0.03206543251872063
XGBoost,0.9880372189763813,0.6166969381152143,0.03235764801502228
XGBoost,0.9876787231087728,0.6171225620276665,0.032670073211193085
XGBoost,0.987368672628679,0.6175818803646714,0.03294272720813751
XGBoost,0.9870553924560842,0.6180413997282082,0.033254899084568024
XGBoost,0.9867614904384954,0.6185165465849072,0.033556073904037476
XGBoost,0.9864320618033957,0.6189679071991958,0.03382924199104309
XGBoost,0.986109092553298,0.6194268000495012,0.03412420675158501
XGBoost,0.9858022717657052,0.6198892761110976,0.03443899005651474
XGBoost,0.9855019103631143,0.6203631040722142,0.03474997729063034
XGBoost,0.9851627926505118,0.6208097332435122,0.035024065524339676
XGBoost,0.9848398234004141,0.6212700327206196,0.03529743477702141
XGBoost,0.9844587196852987,0.621695873513143,0.035582054406404495
XGBoost,0.9840840753551854,0.6221190911763745,0.03586450219154358
XGBoost,0.983719120102575,0.6225557024921768,0.036136653274297714
XGBoost,0.9833735430049705,0.6230093529463521,0.03642958030104637
XGBoost,0.9829698314423484,0.6234232831760884,0.036704838275909424
XGBoost,0.982604876189738,0.6238614320222116,0.037008315324783325
XGBoost,0.9822528397071315,0.6243061713797747,0.037313055247068405
XGBoost,0.9818846547620201,0.6247428739347635,0.03762086480855942
XGBoost,0.9815035510469048,0.6251774318970093,0.03794640675187111
XGBoost,0.9811256770242905,0.6256059738622931,0.03824805095791817
XGBoost,0.9807865593116879,0.6260640458171068,0.03855390474200249
XGBoost,0.9803763883640638,0.6264764094382885,0.03885925933718681
XGBoost,0.9799823658789447,0.6269051736427478,0.039168428629636765
XGBoost,0.9795980324713284,0.627338480662355,0.039480093866586685
XGBoost,0.9791814021387024,0.6277520224116547,0.03974597901105881
XGBoost,0.9787873796535832,0.6281822741989644,0.040058113634586334
XGBoost,0.9783481414734503,0.628587021254962,0.04039773717522621
XGBoost,0.9779831862208399,0.6290378199615277,0.04068519175052643
XGBoost,0.9775697855807148,0.6294610270370317,0.04098318889737129
XGBoost,0.9771757630955956,0.6298950313740023,0.041296862065792084
XGBoost,0.9767785109179755,0.6303265876075946,0.041613899171352386
XGBoost,0.976426474435369,0.6307856654036821,0.0419328473508358
XGBoost,0.9760033847177411,0.6311984744144855,0.042241550981998444
XGBoost,0.9755673762301091,0.6316038189550984,0.04254329204559326
XGBoost,0.9751539755899841,0.6320247004029514,0.042877305299043655
XGBoost,0.97474380464236,0.6324525723961182,0.04318263381719589
XGBoost,0.9742884179997222,0.6328599809931797,0.04349317029118538
XGBoost,0.9738847064371001,0.6332925896990012,0.04380710795521736
XGBoost,0.9734390088719653,0.6337041467891451,0.044104352593421936
XGBoost,0.9729965409993314,0.6341120482257382,0.044404275715351105
XGBoost,0.9725831403592065,0.6345371371257472,0.04472516104578972
XGBoost,0.972214955414095,0.6349953697551138,0.04502229765057564
XGBoost,0.9717627984639583,0.635403731954757,0.04534165933728218
XGBoost,0.9713106415138215,0.6358156890519128,0.045668333768844604
XGBoost,0.9709004705661974,0.6362533863867254,0.04600515216588974
XGBoost,0.9704838402335714,0.6366824236851082,0.046324387192726135
XGBoost,0.9700510614384404,0.6371099119279132,0.046662405133247375
XGBoost,0.9696118232583075,0.6375300483321583,0.046986885368824005
XGBoost,0.969120909998159,0.6379171060240144,0.04730409383773804
XGBoost,0.9686978202805311,0.638349721193547,0.04762234538793564
XGBoost,0.9682715008704021,0.6387879769288626,0.04794258996844292
XGBoost,0.9678516408452751,0.6392273973187146,0.04827602952718735
XGBoost,0.9673574978926256,0.6396145912078619,0.04860900342464447
XGBoost,0.9669311784824967,0.6400475458516031,0.04892481118440628
XGBoost,0.9664854809173619,0.6404741113622354,0.0492403507232666
XGBoost,0.9660494724297299,0.6409025752663865,0.049578774720430374
XGBoost,0.9656070045570961,0.6413222076835625,0.049922965466976166
XGBoost,0.9651645366844622,0.6417524223474437,0.05027273669838905
XGBoost,0.9647446766593353,0.6422055627100206,0.050612181425094604
XGBoost,0.9642860603241965,0.642624228114393,0.05092983320355415
XGBoost,0.963798376756549,0.64302721711418,0.05128951743245125
XGBoost,0.9633655979614181,0.6434650173980011,0.05163433775305748
XGBoost,0.9629295894737862,0.6439016489034306,0.051971472799777985
XGBoost,0.9624548246761426,0.6443077521810103,0.05229506641626358
XGBoost,0.9619445332609882,0.6447049146617314,0.05263529717922211
XGBoost,0.9614600793858417,0.6451119379535866,0.053012166172266006
XGBoost,0.9610628272082216,0.6455756618554733,0.05334034562110901
XGBoost,0.9606397374905935,0.6460272711081766,0.05369224771857262
XGBoost,0.9601972696179597,0.6464668648304265,0.05403769761323929
XGBoost,0.9597838689778346,0.646922830764944,0.05439344048500061
XGBoost,0.9592864963326841,0.6473217593702463,0.05475424975156784
XGBoost,0.9587600564550249,0.6477076110411698,0.05510029196739197
XGBoost,0.9582239274998627,0.6480807162937609,0.05546010658144951
XGBoost,0.9577039470072054,0.648467022393282,0.05583358183503151
XGBoost,0.9571678180520433,0.6488503658424447,0.056178584694862366
XGBoost,0.9566995126394016,0.64927493029862,0.056546084582805634
XGBoost,0.9562570447667678,0.6497251511394433,0.056905269622802734
XGBoost,0.9556724704240909,0.6500811772123811,0.057273220270872116
XGBoost,0.9552364619364591,0.6505306221200691,0.05763670802116394
XGBoost,0.9548101425263301,0.6509920066941184,0.05801989883184433
XGBoost,0.9543321480361855,0.6514249307210522,0.05836682394146919
XGBoost,0.953844464468538,0.6518536829768403,0.05875769630074501
XGBoost,0.9533503215158885,0.6522660479505027,0.059132203459739685
XGBoost,0.9528690973332429,0.6526896563929668,0.0595296248793602
XGBoost,0.9523523465330865,0.6530942208578902,0.05991808697581291
XGBoost,0.9518937301979479,0.6535439880259438,0.06032352149486542
XGBoost,0.9513640606277877,0.6539430656966715,0.06073145940899849
XGBoost,0.9508279316726255,0.6543357226204367,0.06111319363117218
XGBoost,0.9502724245624574,0.6547188578523762,0.06148753687739372
XGBoost,0.949768592532305,0.6551341573173883,0.0618845634162426
XGBoost,0.9492324635771429,0.6555281218147309,0.06226985901594162
XGBoost,0.9486995643144817,0.6559267041660991,0.0626852884888649
XGBoost,0.9481182196643058,0.6562926861984552,0.06307992339134216
XGBoost,0.947533645321629,0.6566616977559325,0.06348016858100891
XGBoost,0.9470136648289716,0.6570719814276175,0.06389354914426804
XGBoost,0.9464258607937939,0.6574464409509942,0.06428783386945724
XGBoost,0.9458186786036101,0.6578009285776858,0.0647042766213417
XGBoost,0.9452276448759314,0.658167499117325,0.06509298086166382
XGBoost,0.9446656783807613,0.6585581670768198,0.06551611423492432
XGBoost,0.9441392385031021,0.658973075813316,0.06592132151126862
XGBoost,0.943586961085435,0.6593709164524508,0.06632483750581741
XGBoost,0.9430605212077758,0.6597892719873645,0.06671734154224396
XGBoost,0.9424856359426019,0.6601731993466566,0.06714329123497009
XGBoost,0.941910750677428,0.6605610355488613,0.06757751107215881
XGBoost,0.9413746217222658,0.6609815113396965,0.06798543781042099
XGBoost,0.9407803583020861,0.6613546269009141,0.06842712312936783
XGBoost,0.9402409996544229,0.6617657755955628,0.06886457651853561
XGBoost,0.9396015205392294,0.6620983158852981,0.06927351653575897
XGBoost,0.9389458929615311,0.6624353453186593,0.06969646364450455
XGBoost,0.9383774670813592,0.6628302493709264,0.07013867795467377
XGBoost,0.937841338126197,0.6632504596690383,0.0705718845129013
XGBoost,0.9372406153210153,0.6636244305812188,0.07103361934423447
XGBoost,0.9366398925158336,0.6640038648404838,0.07150192558765411
XGBoost,0.9359810352456343,0.6643444811990088,0.07198040187358856
XGBoost,0.935451365675474,0.6647746833816084,0.0724208652973175
XGBoost,0.9348215756377836,0.6651224674098125,0.072881318628788
XGBoost,0.9342563794501125,0.6655370039319626,0.07332421094179153
XGBoost,0.9335878331024103,0.6658757783147629,0.07378309965133667
XGBoost,0.9329580430647199,0.6662323045485786,0.07423025369644165
XGBoost,0.932383157799546,0.6666274113175481,0.07469623535871506
XGBoost,0.9317792053018632,0.6670026679736809,0.07514242827892303
XGBoost,0.9311268074166659,0.6673502928172959,0.07557962834835052
XGBoost,0.9304453422989597,0.6676732679003905,0.07603783160448074
XGBoost,0.9298252413387721,0.6680426676319557,0.07651817798614502
XGBoost,0.9292245185335904,0.6684300154960958,0.07700381428003311
XGBoost,0.9286141066509057,0.6688035579705426,0.077512226998806
XGBoost,0.9280456807707338,0.6692191961395321,0.07799667865037918
XGBoost,0.9274707955055599,0.6696265136376037,0.07850725948810577
XGBoost,0.9268765320853801,0.6700161325342554,0.07901651412248611
XGBoost,0.9262370529701867,0.6703724135351703,0.07953375577926636
XGBoost,0.925626641087502,0.6707584792967544,0.08002684265375137
XGBoost,0.9249968510498116,0.6711282952548331,0.08051662892103195
XGBoost,0.9243250750096084,0.6714732497929478,0.0810149535536766
XGBoost,0.9236210020443953,0.6717861018844345,0.081525057554245
XGBoost,0.9230202792392136,0.6721781486594869,0.0819811001420021
XGBoost,0.9223808001240202,0.6725460736707752,0.08249879628419876
XGBoost,0.9218252930138522,0.6729730430702558,0.0830315500497818
XGBoost,0.9211793545136567,0.6733397388530972,0.08357441425323486
XGBoost,0.9206076989409838,0.6737601225340727,0.08413900434970856
XGBoost,0.9200134355208041,0.6741602018260907,0.08464039862155914
XGBoost,0.9193771860981116,0.674541658866712,0.08517271280288696
XGBoost,0.9187118694429104,0.6748979199635573,0.08566146343946457
XGBoost,0.918059471557713,0.675259764632101,0.08618057519197464
XGBoost,0.9174264518275215,0.6756367839822278,0.08673880994319916
XGBoost,0.91679343209733,0.6760131361795055,0.08728310465812683
XGBoost,0.9161151966721248,0.6763538211723301,0.08782012015581131
XGBoost,0.9154563394019255,0.6767129109040426,0.08839034289121628
XGBoost,0.9148653056742467,0.6771247173338305,0.08892837166786194
XGBoost,0.91428073133157,0.677543967143117,0.08948389440774918
XGBoost,0.9136089552913668,0.6778995700790346,0.09001341462135315
XGBoost,0.9128951932486508,0.678223250256142,0.0905657634139061
XGBoost,0.9122395656709524,0.6785909916489684,0.0911344364285469
XGBoost,0.9116711397907805,0.6790246108474397,0.09172359108924866
XGBoost,0.9110639576005969,0.679430423954565,0.09227028489112854
XGBoost,0.9104277081779044,0.6798155601804848,0.0928073450922966
XGBoost,0.9097236352126914,0.6801575343127312,0.0933908149600029
XGBoost,0.9090550888649892,0.6805138161219116,0.09399178624153137
XGBoost,0.9083413268222732,0.68084864300879,0.09460003674030304
XGBoost,0.907676010167072,0.6812124297071941,0.09515348821878433
XGBoost,0.9070365310518785,0.6815982098651574,0.09573514759540558
XGBoost,0.9063356877791665,0.6819354870065174,0.09631199389696121
XGBoost,0.9056832898939692,0.682326719905008,0.09689611196517944
XGBoost,0.9049630684662513,0.6826561613031329,0.09747650474309921
XGBoost,0.9042137798060247,0.6829678237747908,0.0980255976319313
XGBoost,0.9034548020682951,0.6832796367358005,0.09856390953063965
XGBoost,0.9027378103330782,0.6836123509630082,0.0991787537932396
XGBoost,0.9020305076753642,0.6839532656954433,0.0997297465801239
XGBoost,0.9013490425576581,0.6843180285661742,0.10030386596918106
XGBoost,0.9007031040574627,0.6847040164202081,0.10087466239929199
XGBoost,0.9000733140197722,0.6851049707458577,0.10147106647491455
XGBoost,0.8993498628995533,0.6854389484437114,0.10208593308925629
XGBoost,0.8985844257768217,0.6857434395865221,0.10271717607975006
XGBoost,0.8977479354190687,0.6859978134308652,0.10330086946487427
XGBoost,0.8969889576813391,0.6863070703476362,0.10387375205755234
XGBoost,0.8962816550236252,0.6866686131675839,0.10447952896356583
XGBoost,0.8955194475933946,0.6869685648028858,0.10510970652103424
XGBoost,0.894766929240667,0.6872852574677685,0.1056976243853569
XGBoost,0.8939756545779276,0.6875729679512338,0.10633984953165054
XGBoost,0.8932457440727068,0.6879103987583572,0.10691297799348831
XGBoost,0.8925901164950085,0.6883008529979453,0.10750360041856766
XGBoost,0.8919183404548053,0.6886798569583195,0.10814341902732849
XGBoost,0.8911690517945786,0.6890102453848325,0.10874185711145401
XGBoost,0.890419763134352,0.6893449550184777,0.10937120765447617
XGBoost,0.889722149554141,0.6897137062954571,0.10999161005020142
XGBoost,0.8889825499714172,0.6900439216630065,0.11058884114027023
XGBoost,0.8882429503886935,0.6904027332541741,0.11120542883872986
XGBoost,0.8874193788009443,0.6906902151234987,0.11181803792715073
XGBoost,0.8866991573732265,0.6910468423569684,0.1124287098646164
XGBoost,0.8859401796354969,0.6913846293439797,0.11306466907262802
XGBoost,0.8851456752802566,0.6916833447324653,0.1137133315205574
XGBoost,0.8844609804700494,0.6920757749596915,0.11432052403688431
XGBoost,0.8837536778123355,0.6924427844078022,0.11491397768259048
XGBoost,0.8829139577620815,0.6927244346689101,0.1155039444565773
XGBoost,0.882129142484344,0.6930517458811111,0.11611684411764145
XGBoost,0.8813669350541135,0.6933801185043651,0.11674223095178604
XGBoost,0.8805175259263566,0.6936724448956433,0.11741149425506592
XGBoost,0.8797327106486191,0.6939988585754614,0.11805284023284912
XGBoost,0.8789543547558837,0.6943436662839648,0.11871892213821411
XGBoost,0.8781792285556492,0.6946671367475512,0.11937422305345535
XGBoost,0.8773362788128942,0.6949626483831355,0.11999669671058655
XGBoost,0.8765643823051608,0.6953099981810775,0.12064381688833237
XGBoost,0.8757472701024136,0.6956134702557932,0.12124831229448318
XGBoost,0.8748849422046527,0.6958835981010707,0.12185455858707428
XGBoost,0.8740581409244026,0.6961953026522265,0.12248566001653671
XGBoost,0.8731990427191427,0.6964659695979103,0.12312481552362442
XGBoost,0.8723916195938984,0.6967696669065621,0.12372715771198273
XGBoost,0.8715196026186347,0.6970549411944007,0.12440598756074905
XGBoost,0.8706443559508699,0.6973113773694231,0.12499615550041199
XGBoost,0.8697368123580954,0.6976040536024682,0.12560319900512695
XGBoost,0.8689261595403501,0.6979156668698686,0.1261986643075943
XGBoost,0.8681801005726245,0.6982819083442002,0.12684911489486694
XGBoost,0.867275786672351,0.698545325896945,0.12750054895877838
XGBoost,0.8664489853921008,0.6988610905604935,0.1281086802482605
XGBoost,0.8656512513443595,0.6991775118756016,0.1287526935338974
XGBoost,0.8647017217490722,0.6994250156089583,0.12935757637023926
XGBoost,0.8638846095463251,0.6997310759056569,0.12995563447475433
XGBoost,0.8630416598035701,0.7000427013446994,0.13065221905708313
XGBoost,0.8621793319058092,0.700326613061899,0.13130514323711395
XGBoost,0.8612685586205338,0.7005719179611664,0.1318906992673874
XGBoost,0.8603190290252465,0.7008195319591155,0.13250939548015594
XGBoost,0.8593630400449573,0.701057057943216,0.1331540048122406
XGBoost,0.8584781042996896,0.7013255656872678,0.13379745185375214
XGBoost,0.8575156559343985,0.7016092804481674,0.13447964191436768
XGBoost,0.8566274904966298,0.701889718354958,0.13511769473552704
XGBoost,0.8557683922913699,0.7021948142808684,0.1357744336128235
XGBoost,0.8548317814660866,0.7024221820604073,0.13640084862709045
XGBoost,0.853937156643316,0.7026698061560213,0.13704310357570648
XGBoost,0.8530005458180326,0.7029022342280004,0.1377067118883133
XGBoost,0.8521382179202718,0.7031910045281189,0.1383306384086609
XGBoost,0.8512823494075129,0.7034840583114034,0.139084592461586
XGBoost,0.8504329402797559,0.7037814115345347,0.1397773027420044
XGBoost,0.8495189373019795,0.7040581160983627,0.14043448865413666
XGBoost,0.8485177326266766,0.7042764736315847,0.14109818637371063
XGBoost,0.8476101890339021,0.7045430750521475,0.14178214967250824
XGBoost,0.8466929563636246,0.7047985955592357,0.14246967434883118
XGBoost,0.8457014407658247,0.7049910345533161,0.14313867688179016
XGBoost,0.8447196142455277,0.705188316783098,0.14378848671913147
XGBoost,0.8438475972702639,0.7054760676860434,0.1444663405418396
XGBoost,0.8430111069125109,0.7057791261413997,0.14511314034461975
XGBoost,0.8422069134797676,0.7061196858922285,0.1458163559436798
XGBoost,0.8412703026544842,0.7063711160164661,0.1464923471212387
XGBoost,0.8404208935267273,0.7066870167643888,0.14720313251018524
XGBoost,0.8395359577814596,0.7069816144473455,0.14789912104606628
XGBoost,0.8386058063411782,0.7072196846511907,0.14857877790927887
XGBoost,0.8374947921208422,0.7074311218295853,0.14929687976837158
XGBoost,0.8366550720705882,0.7077316066989044,0.1499689370393753
XGBoost,0.8356700158577902,0.7079388878552745,0.15065854787826538
XGBoost,0.8348141473450312,0.7082408579523347,0.1513085812330246
XGBoost,0.8338290911322332,0.7084708833109686,0.15199191868305206
XGBoost,0.8329312366169617,0.7087446410904694,0.15267634391784668
XGBoost,0.8320915165667077,0.7090609355691879,0.15336652100086212
XGBoost,0.8311678245114282,0.7093221320015214,0.15408656001091003
XGBoost,0.8303022669211665,0.7096279121121785,0.15474751591682434
XGBoost,0.8293075216308655,0.7098730789752323,0.1554298996925354
XGBoost,0.8283612217280792,0.710154638461645,0.1562015563249588
XGBoost,0.8274859750603145,0.7104429107384989,0.15689928829669952
XGBoost,0.8266236471625537,0.7107451098003932,0.15764832496643066
XGBoost,0.8257257926472821,0.711027493645258,0.15836822986602783
XGBoost,0.8248440865945154,0.7113246434937611,0.15904442965984344
XGBoost,0.8239462320792438,0.7115988072890371,0.15971189737319946
XGBoost,0.8230289994089662,0.7118550322222005,0.16041480004787445
XGBoost,0.8221376042786966,0.7121403712946074,0.16109319031238556
XGBoost,0.8211557777583997,0.712354098140189,0.16181516647338867
XGBoost,0.8201707215456017,0.712565659513334,0.16255123913288116
XGBoost,0.8191759762553007,0.7128054812383372,0.1632489264011383
XGBoost,0.8181876903500018,0.7130155531413067,0.16398927569389343
XGBoost,0.8172898358347301,0.7132971406665765,0.1647217720746994
XGBoost,0.8164436563994742,0.7136146656391235,0.1654367297887802
XGBoost,0.8155328831141987,0.7139129205541419,0.16616585850715637
XGBoost,0.8146253395214241,0.7142068348430319,0.16688169538974762
XGBoost,0.8136822693111389,0.7144542438249724,0.16762204468250275
XGBoost,0.8127521178708575,0.7147157893541003,0.1683526337146759
XGBoost,0.8117799804280634,0.7149757217343813,0.1690479964017868
XGBoost,0.8108853556052928,0.7152803892744407,0.16978973150253296
XGBoost,0.8099713526275163,0.7155709125355947,0.17047283053398132
XGBoost,0.8089443104122056,0.7157643562375869,0.17117400467395782
XGBoost,0.8079754026619126,0.7160078649788063,0.1718941628932953
XGBoost,0.8070420215291302,0.7162713370501483,0.17263367772102356
XGBoost,0.8061409373213576,0.7165540365966389,0.17334094643592834
XGBoost,0.8051914077260705,0.7167985877306222,0.17408105731010437
XGBoost,0.804267715670791,0.7170751793962151,0.17484253644943237
XGBoost,0.8033763205405213,0.71737318563679,0.17559435963630676
XGBoost,0.8025462895677703,0.7177249082228301,0.17633503675460815
XGBoost,0.8016387459749957,0.7180103560993955,0.17706584930419922
XGBoost,0.8007021351497124,0.7182789281399479,0.17781957983970642
